item_name,item_id,item_category_id,sales_volumn,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,total_sales,initial_date,medianPrice
Kaspersky Internet Security Multi-Device Russian Edition. 2-Device 1 year Renewal Card,4182,75,11.0,0.0,0.0,2198.0,2380.0,2180.0,3270.0,0.0,1190.0,0.0,0.0,0.0,11218.0,10.09.2013,1090.0
"Kaspersky Internet Security Multi-Device Russian Edition. 2-Device 1 year Renewal Download Pack [PC, Цифровая версия]",4183,76,77.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,24000.0,38400.0,18000.0,6480.0,90480.0,08.09.2014,1200.0
"Kaspersky Internet Security Multi-Device Russian Edition. 2-Device 1 year Renewal Retail Pack [PC, Цифровая версия)",4184,76,68.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.0,38400.0,16800.0,7200.0,5040.0,80640.0,31.08.2014,1200.0
"Kaspersky Internet Security Multi-Device Russian Edition. 3-Dev 1 y Base D P [PC, Цифровая версия]",4185,76,5.0,0.0,0.0,0.0,3980.0,3980.0,1990.0,0.0,0.0,0.0,0.0,0.0,9950.0,15.10.2013,1990.0
Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Base Box,4186,75,564.0,0.0,0.0,49113.0,222248.7,187534.0,113058.0,89946.6,125782.0,142159.0,81271.0,63680.0,1074792.2999999998,16.08.2013,1990.0
"Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Base Download Pack [PC, Цифровая версия]",4187,76,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,7960.0,1990.0,5970.0,1990.0,19900.0,21.09.2014,1990.0
"Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Base Retail Pack  [PC, Цифровая версия]",4188,76,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11940.0,21890.0,5970.0,1990.0,11940.0,53730.0,10.09.2014,1990.0
"Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Ren D P [PC, Цифровая верс",4189,76,8.0,0.0,0.0,0.0,1490.0,0.0,4470.0,5960.0,0.0,0.0,0.0,0.0,11920.0,06.12.2013,1490.0
Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Renewal Card,4190,75,221.0,0.0,0.0,5960.0,25868.0,46762.0,17880.0,19370.0,72712.0,66096.0,34687.0,24853.0,314188.0,22.08.2013,1490.0
"Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Renewal Download Pack [[PC, Цифровая версия]",4191,76,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10430.0,16390.0,8940.0,8940.0,44700.0,24.11.2014,1490.0
"Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Renewal Retail Pack [PC, Цифровая версия]",4192,76,81.0,0.0,0.0,0.0,0.0,0.0,0.0,11920.0,53640.0,16390.0,16390.0,16390.0,114730.0,09.09.2014,1490.0
"Kaspersky Internet Security Multi-Device Russian Edition. 5-Dev 1 year Bas D P [PC, Цифровая версия]",4193,76,2.0,0.0,0.0,3900.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.0,26.09.2013,3900.0
Kaspersky Internet Security Multi-Device Russian Edition. 5-Device 1 year Base Box,4194,75,3.0,0.0,0.0,0.0,11670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11670.0,15.10.2013,3890.0
"Kaspersky Internet Security Multi-Device Russian Edition. 5-Device 1 year Base Download Pack [PC, Цифровая версия]",4195,76,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,7800.0,0.0,11700.0,30.01.2015,3900.0
"Kaspersky Internet Security Multi-Device Russian Edition. 5-Device 1 year Ren D P [PC, Цифровая верс",4196,76,3.0,0.0,0.0,0.0,2900.0,0.0,5800.0,0.0,0.0,0.0,0.0,0.0,8700.0,29.11.2013,2900.0
Kaspersky Internet Security Multi-Device Russian Edition. 5-Device 1 year Renewal Card,4197,75,15.0,0.0,0.0,2890.0,5780.0,7752.0,5780.0,2890.0,5780.0,8670.0,2890.0,0.0,42432.0,17.09.2013,2890.0
"Kaspersky Internet Security Multi-Device Russian Edition. 5-Device 1 year Renewal Download Pack[ [PC, Цифровая версия]",4198,76,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,2900.0,11600.0,5800.0,26100.0,28.11.2014,2900.0
Kaspersky Internet Security для Android Russian Edi.1-Mobile dev 1 year Base RP[ Цифровая версия],4199,76,29.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1800.0,3600.0,900.0,1998.0,8598.0,06.09.2014,300.0
"Kaspersky Internet Security для Android Russian Edi.1-Mobile dev 1 year Base RP[PC, Цифровая версия]",4200,76,14.0,0.0,0.0,0.0,0.0,0.0,2700.0,1500.0,0.0,0.0,0.0,0.0,4200.0,30.04.2014,300.0
Kaspersky Internet Security для Android Russian Edition. 1 Device 1 year Base Card,4201,75,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,798.0,04.09.2015,399.0
Kaspersky Internet Security для Android Russian Edition. 1-PDA 1 y Bas Download Pac[Цифровая версия],4202,76,18.0,0.0,0.0,150.0,450.0,2400.0,300.0,600.0,0.0,0.0,0.0,0.0,3900.0,02.09.2013,150.0
Kaspersky Internet Security для Android Russian Edition. 1-PDA 1 year Base Download Pack [Цифровая версия],4203,76,19.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1800.0,1500.0,900.0,600.0,5400.0,05.09.2014,300.0
"Kaspersky Internet Security для Mac 14 Russian Ed. 1-Desktop 1 year Base  RP  [PC, Цифровая версия]",4204,76,1.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,06.06.2014,1200.0
"Kaspersky Internet Security для Mac 14 Russian Edi. 1-Desktop 1 year Renewal RP [PC, Цифровая версия",4205,76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,26.07.2014,900.0
Kaspersky Internet Security для Mac 14 Russian Edition. 1-Desktop 1 year Base Download Pack [ MAC Цифровая версия],4206,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,1200.0,29.01.2015,1200.0
"Kaspersky Internet Security для Mac 14 Russian Edition. 1-Desktop 1 year Base Retail Pack  [MAC, Цифровая версия]",4207,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0,06.09.2014,1200.0
Kaspersky Internet Security для Mac 14 Russian Edition. 1-Desktop 1 year Renewal Retail Pack  [ MAC Цифровая версия],4208,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,22.09.2015,900.0
Kaspersky Mobile Security 9.0 MP4 (1 смартфон / 1 год) (Kaspersky) [Цифровая версия],4209,76,2.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,17.06.2013,150.0
"Kaspersky ONE (3 ПК / 1 год) [PC, Цифровая версия]",4210,76,1.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,22.07.2013,1990.0
Kaspersky ONE Russian Edition. 3-Device 1 year Base Box,4211,75,205.0,175436.0,114623.5,66118.27,30210.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,387877.77,02.01.2013,1990.0
"Kaspersky Password Manager (Kaspersky) Download Pack  [PC, Цифровая версия]",4212,76,2.0,0.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,09.06.2013,900.0
"Kaspersky Password Manager 5.0 Russian Edition. 1-Desktop 1 year Base RP  [PC, Цифровая версия]",4213,76,1.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,900.0,13.06.2014,900.0
"Kaspersky Small Office Security 2 for 5-Workstation + 1-FileServer 1 year Base Download Pack [PC, Ци",4214,76,1.0,0.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,04.10.2013,5900.0
Kaspersky Small Office Security 2 for Personal Computers Russian Edition. 5-Workstation 1 year Base,4215,76,1.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,30.09.2013,3900.0
"Kaspersky Small Office Security 3 for Personal Computers, Mobiles and File Servers (fixed-date) Russian Edition. 5-9 Workstation; 1 - FileServer; 5-9",4216,75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,0.0,5900.0,18.05.2015,1180.0
"Kaspersky Total Security - Multi-Device Russian Edition. 2-Device 1 year Base Download Pack [PC, Цифровая версия]",4217,76,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11940.0,7960.0,9950.0,9950.0,39800.0,28.11.2014,1990.0
"Kaspersky Total Security - Multi-Device Russian Edition. 2-Device 1 year Base Retail Pack  [PC, Цифровая версия]",4218,76,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11940.0,1990.0,1990.0,15920.0,27.01.2015,1990.0
"Kaspersky Total Security - Multi-Device Russian Edition. 2-Device 1 year Renewal Download Pack  [PC, Цифровая версия]",4219,76,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4470.0,8940.0,4470.0,4470.0,22350.0,21.11.2014,1490.0
"Kaspersky Total Security - Multi-Device Russian Edition. 2-Device 1 year Renewal Retail Pack [PC, Цифровая версия]",4220,76,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,5960.0,5960.0,2980.0,17880.0,30.12.2014,1490.0
"Kaspersky Total Security - Multi-Device Russian Edition. 3-Device 1 year Base Download Pack  [PC, Цифровая версия]",4221,76,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,4780.0,11950.0,0.0,19120.0,02.12.2014,2390.0
"Kaspersky Total Security - Multi-Device Russian Edition. 3-Device 1 year Base Retail Pack  [PC, Цифровая версия]",4222,76,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7170.0,2390.0,0.0,9560.0,05.01.2015,2390.0
"Kaspersky Total Security - Multi-Device Russian Edition. 3-Device 1 year Renewal Retail Pack [PC, Цифровая версия]",4223,76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.0,0.0,3580.0,19.04.2015,1790.0
"Kholat [PC, Цифровая версия]",4224,31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,499.0,23.08.2015,499.0
"Killer is Dead: Nightmare Edition [PC, Jewel, английская версия]",4225,30,245.0,0.0,0.0,0.0,0.0,0.0,20935.0,7673.9,8656.2,6547.0,6329.9,3136.0,53278.00000000001,24.05.2014,199.0
Killing Floor DVD,4226,30,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.02.2013,27.0
"Killzone 2 (Essentials) [PS3, русская версия]",4227,19,191.0,80954.0,22474.0,23044.0,20677.0,9889.0,2532.0,899.0,0.0,0.0,0.0,0.0,160469.0,02.01.2013,899.0
"Killzone 3 (Essentials) (с поддержкой PS Move, 3D) [PS3, русская версия]",4228,19,1920.0,122118.9,253583.7,225311.49,299844.2,223759.5,132990.2,123402.0,153939.06,127558.89,43164.0,19183.5,1724855.44,13.03.2013,899.0
"Killzone 3 (Platinum) (с поддержкой PS Move, 3D) [PS3, русская версия]",4229,19,77.0,104737.92,0.0,1396.0,498.0,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,108125.92,02.01.2013,1499.0
"Killzone 3 (с поддержкой PS Move, 3D) [PS3, русская версия]",4230,19,1.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,30.01.2014,498.0
"Killzone: В плену сумрака [PS4, русская версия]",4231,20,4186.0,0.0,0.0,0.0,5311632.1,2498307.05,863674.0,818495.2,503731.94,294257.91000000003,121355.31,104488.55,10515942.06,22.11.2013,2799.0
"Killzone: В плену сумрака. Сезонный пропуск. PSN код активации: дополнение к игре [PS4, русская верс",4232,20,32.0,0.0,0.0,0.0,16983.0,10989.0,799.2,2997.0,0.0,0.0,0.0,0.0,31768.2,20.12.2013,999.0
"Killzone: Наемник [PS Vita, русская версия]",4233,22,2035.0,0.0,0.0,917637.25,729812.2,312778.7,239887.3,159922.09999999998,13119.0,160729.2,131712.22999999998,122028.52,2787626.5,05.09.2013,1699.0
"Killzone: Освобождение (Essentials) [PSP, русская версия]",4234,21,36.0,1317.5,5449.4000000000015,8984.75,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18031.65,26.01.2013,598.75
"KinderGate Родительский Контроль (лицензия на 1 год на 1 ПК) (Usergate) [PC, Цифровая версия]",4235,76,4.0,0.0,0.0,490.0,980.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,16.07.2013,490.0
"KinderGate Родительский Контроль (лицензия на 2 года на 1 ПК) (Usergate) [PC, Цифровая версия]",4236,76,2.0,0.0,0.0,790.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,11.08.2013,790.0
"KinderGate Родительский Контроль 1ПК, 1 год - карта",4237,75,2.0,490.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,29.03.2013,490.0
"KinderGate Родительский Контроль 1ПК, 1 год - электронная лицензия  [PC, Цифровая версия]",4238,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,490.0,27.03.2015,490.0
"KinderGate Родительский Контроль 1ПК, 2 года - коробка",4239,75,19.0,0.0,6320.0,3950.0,790.0,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,15010.0,13.06.2013,790.0
Kinect Dance Central 3 (только для MS Kinect) [Xbox 360],4240,23,2213.0,475457.89000001,160474.83,182859.0,299299.1,334410.04000000004,158980.28999999998,139262.43999999994,278705.0,260345.51,78391.17000000001,89150.55,2457335.8200000096,02.01.2013,1049.0
Kinect Disneyland Xbox 360 PL/RU PAL DVD,4241,23,901.0,189479.830000001,122107.32,86882.0,83915.7,96281.13999999901,100718.37,27603.66,12545.6,5187.0,9923.99,2390.57,737035.1799999998,02.01.2013,999.0
Kinect Disneyland Xbox 360 Russian Russia PAL DVD,4242,23,682.0,0.0,0.0,0.0,0.0,0.0,0.0,61089.78,145003.36,159171.080000001,38176.62,57266.08,460706.92000000103,02.07.2014,629.1
Kinect Just Dance 4 (только для MS Kinect) [Xbox 360],4243,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.0,0.0,0.0,0.0,0.0,1398.0,11.09.2014,1398.0
Kinect Rush [только для Kinect] [Xbox 360],4244,23,4314.0,364906.56,355457.71999999904,314238.0,458824.799999999,455645.779999998,255690.08000000106,211406.24,426679.140000005,373082.81000000396,91157.13,167356.49,3474444.7500000056,02.01.2013,999.0
Kinect Sports (только для MS Kinect) [Xbox 360] (YQC-00018),4245,23,578.0,79011.2,114253.4,83384.0,71612.0,168882.0,7335.2,2580.5,1498.5,0.0,0.0,0.0,528556.7999999999,02.01.2013,999.0
Kinect Sports 2 (только для MS Kinect) [Xbox 360],4246,23,12.0,8686.0,1599.0,3198.0,0.0,0.0,825.31,0.0,0.0,1134.0,0.0,0.0,15442.31,13.01.2013,1599.0
"Kinect Sports Rivals GOTY [Xbox One, русская версия] [5TW-00028]",4247,24,539.0,0.0,0.0,0.0,0.0,0.0,0.0,69054.0,379650.74,255284.25,111943.5,67665.55,883598.04,26.09.2014,1999.0
Kinect Sports Ultimate (только для MS Kinect) [Xbox 360],4248,23,3712.0,814298.46000001,374134.15,466329.25,630084.3999999999,653412.53,422881.13000002,351185.37,520257.799999994,428058.25999999396,128585.31,155320.99,4944547.650000018,01.01.2013,1499.0
Kinect Star Wars [только для Kinect] [Xbox 360],4249,23,3597.0,696105.19000001,391800.72,339125.5,501546.0,456382.76,260436.59,189561.1,428524.6300000049,327352.28,123978.79,133070.46000000002,3847884.0200000163,01.01.2013,1199.0
Kinectimals: Now with Bears (только для MS Kinect) [Xbox 360],4250,23,1.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.0,18.03.2013,1599.0
"King's Bounty. Воин севера [PC, Jewel, русская версия]",4251,30,1326.0,133037.699999999,52704.800000001,54383.93000000001,35440.09,10687.0,2257.0,19514.7,12701.18,8462.7,3968.28,3486.0,336643.3800000001,02.01.2013,199.5
"King's Bounty. Воин севера. Коллекционное издание [PC, русская версия]",4252,28,153.0,30707.3,8677.5,16887.719999999998,9281.0,3292.0,0.0,0.0,0.0,896.4,0.0,0.0,69741.92,02.01.2013,435.69
"King's Bounty. Легенда о рыцаре [PC, Цифровая версия]",4253,31,34.0,0.0,0.0,350.0,2450.0,700.0,1050.0,1400.0,1400.0,298.0,742.0,223.0,8613.0,14.08.2013,350.0
"King's Bounty: Воин Севера - Коллекционное издание [PC, Цифровая версия]",4254,31,12.0,0.0,0.0,0.0,0.0,998.0,1745.0,349.0,0.0,0.0,673.0,698.0,4463.0,08.03.2014,349.0
"King's Bounty: Воин Севера - Лед и пламя [PC, Цифровая версия]",4255,31,67.0,0.0,0.0,0.0,0.0,3781.0,3379.0,2009.0,796.0,597.0,895.0,497.0,11954.0,22.02.2014,199.0
"King's Bounty: Воин Севера - Набор материалов коллекционного издания [PC, Цифровая версия]",4256,31,33.0,0.0,0.0,0.0,0.0,99.0,147.0,267.0,0.0,0.0,1275.0,99.0,1887.0,11.02.2014,49.0
"King's Bounty: Воин Севера - Полная коллекция [PC, Цифровая версия]",4257,31,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.0,1497.0,998.0,2741.0,2495.0,10774.0,31.07.2014,499.0
"King's Bounty: Воин Севера [PC, Цифровая версия]",4258,31,7.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,0.0,598.0,747.0,1943.0,31.07.2014,299.0
"King's Bounty: Принцесса в доспехах [PC, Цифровая версия]",4259,31,23.0,0.0,400.0,0.0,800.0,1200.0,2000.0,400.0,0.0,996.0,870.0,124.0,6790.0,25.06.2013,400.0
"King's Bounty: Темная сторона (предзаказ) [PC, Цифровая версия]",4260,31,123.0,0.0,0.0,0.0,0.0,0.0,0.0,33420.0,6487.0,3992.0,4486.0,2994.0,51379.0,31.07.2014,499.0
"King's Bounty: Темная сторона [PC, Jewel, русская версия]",4261,30,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,306418.80000000197,112546.55,58779.8,32965.14,28367.35,539077.640000002,14.08.2014,499.0
King`s Bounty. Легенда о рыцаре DVD-Box,4262,30,9.0,894.0,1489.5,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,2581.5,27.03.2013,298.0
"Kingdoms of Amalur: Reckoning - Teeth of Naros [PC, Цифровая версия]",4263,31,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,25.05.2013,99.0
"Kingdoms of Amalur: Reckoning [PC, Цифровая версия]",4264,31,6.0,0.0,448.0,0.0,0.0,0.0,0.0,897.0,299.0,0.0,0.0,0.0,1644.0,25.05.2013,299.0
"Kingdoms of Amalur: Reckoning [PC, английская версия]",4265,30,1141.0,13322.0,37763.7,22728.0,24314.0,18472.3999999982,3366.0,1089.0,0.0,99.0,58.0,174.0,121386.0999999982,02.01.2013,99.0
"Kingdoms of Amalur: Reckoning [PS3, английская версия]",4266,19,480.0,36470.99,71729.5,31757.0,13363.1,18510.0,15880.2,3591.0,4617.26,399.0,0.0,1197.0,197515.05,03.01.2013,399.0
"Kingdoms of Amalur: Reckoning [Xbox360, английская версия]",4267,23,421.0,36393.27,53303.0,46992.0,29127.0,10374.0,1197.0,0.0,399.0,0.0,0.0,0.0,177785.27,03.01.2013,399.0
"Kingdoms of Amalur: Reckoning – The Legend of Dead Kel [PC, Цифровая версия]",4268,31,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,25.05.2013,99.0
Kings Crusade. Львиное Сердце,4269,30,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,05.01.2013,58.0
"King’s Bounty: Перекрестки миров [PC, Цифровая версия]",4270,31,17.0,0.0,1350.0,0.0,900.0,450.0,1800.0,225.0,0.0,299.0,447.0,299.0,5770.0,01.05.2013,450.0
"Knack [PS4, русская версия]",4271,20,1800.0,0.0,0.0,0.0,1542776.9,1097143.55,340334.05,345656.45,431881.88,249670.0,134335.5,127319.33,4269117.66,22.11.2013,2799.0
"Knights Contract [PS3, английская версия]",4272,19,5.0,1245.0,0.0,0.0,248.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,1641.0,25.01.2013,249.0
"Knights Contract [Xbox 360, английская версия]",4273,23,5.0,1194.0,398.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,02.03.2013,398.0
"Krater + Character DLC Mayhem MK13 [PC, Цифровая версия]",4274,31,24.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,574.2,168.0,0.0,0.0,991.2,02.06.2013,25.0
"Krater Character DLC Mayhem MK13 [PC, Цифровая версия]",4275,31,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0,0.0,49.0,115.0,05.12.2014,4.0
"Krater [PC, Цифровая версия]",4276,31,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,285.0,0.0,0.0,305.0,15.12.2014,19.0
"Kung-Fu Panda 2 (только для MS Kinect) [Xbox 360, русская документация]",4277,23,21.0,21794.0,998.0,2994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25786.0,02.01.2013,1299.0
"Kung-Fu Panda 2 [PS3, русская документация]",4278,19,1.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,12.01.2013,698.0
"L.A. Noire [PC, Цифровая версия]",4279,31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,388.0,26.07.2015,239.0
"L.A. Noire. Расширенное издание (СофтКлаб) [PC, Цифровая версия]",4280,31,66.0,0.0,499.0,499.0,2621.0,998.0,1980.0,1497.0,2196.0,499.0,1398.0,4880.0,17067.0,15.05.2013,209.0
"L.A.Noire [PS3, русская документация]",4281,19,15.0,12668.5,2097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14765.5,02.01.2013,699.5
"L.A.Noire. Расширенное издание (с поддержкой 3D) [PС, Jewel, русские субтитры]",4282,30,752.0,52528.499999999,44462.0,100131.619999999,47882.790000003006,9660.7,336.0,0.0,0.0,0.0,0.0,0.0,255001.61000000106,02.01.2013,286.46
"L.A.Noire. Расширенное издание (с поддержкой 3D) [PС, русские субтитры]",4283,28,1.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,24.07.2013,98.0
"L.A.Noire. Расширенное издание [PS3, русская документация]",4284,19,2.0,2897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897.0,10.02.2013,1798.0
LADY GAGA  Artpop,4285,55,762.0,0.0,0.0,0.0,95543.0,55206.0,24525.07,21673.05,12558.0,10019.0,4188.0,4886.0,228598.12,28.11.2013,299.0
LADY GAGA  Artpop  2CD  Deluxe Edition (фирм.),4286,56,71.0,0.0,0.0,0.0,40215.0,18384.0,3296.0,5088.0,1894.0,3461.0,0.0,398.0,72736.0,21.11.2013,1149.0
LADY GAGA  Born This Way,4287,55,94.0,2643.0,3090.0,3292.0,4179.0,1194.0,597.0,995.0,0.0,0.0,0.0,0.0,15990.0,05.01.2013,149.0
LADY GAGA  Born This Way  Special Edition  2CD,4288,55,23.0,3192.0,1596.0,3192.0,399.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,9177.0,03.01.2013,399.0
LADY GAGA  The Fame Monster  2CD,4289,55,8.0,1995.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192.0,09.02.2013,399.0
LADY GAGA  The Monster Ball Tour At Madison Square Garden  DVD,4290,59,90.0,5933.0,8376.0,5235.0,8725.0,2343.0,249.0,249.0,0.0,0.0,0.0,0.0,31110.0,24.02.2013,349.0
LAMBERT ADAM  Tresspassing  Deluxe Edition,4291,55,79.0,6314.0,5681.0,4485.0,3887.0,1495.0,173.0,396.0,198.0,148.0,0.0,0.0,22777.0,06.01.2013,299.0
LASERDANCE  Future Generation  LP,4292,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,1399.0,06.08.2015,1399.0
LAST JAMES  Gold  Greatest Hits,4293,55,95.0,5354.0,5463.0,4538.0,5762.0,1794.0,1087.0,2392.0,598.0,0.0,0.0,0.0,26988.0,02.01.2013,299.0
LAST JAMES  My Kind Of Music The Very Best Of James Last  2CD (фирм.),4294,56,2.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,20.02.2013,549.0
"LAUPER, CYNDI Live At Town Hall DVD",4295,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,02.09.2014,58.0
LAURIE HUGH  Didn’t It Rain,4296,55,644.0,0.0,70628.6,72144.0,29653.05,11896.0,5864.0,0.0,0.0,0.0,0.0,0.0,190185.65,14.05.2013,299.0
LAURIE HUGH  Didn’t It Rain  2CD  Special Edition (фирм.),4297,56,43.0,0.0,17537.0,22933.0,13490.0,0.0,0.0,0.0,996.0,498.0,0.0,0.0,55454.0,24.05.2013,1349.0
LAURIE HUGH  Didn’t It Rain  2LP,4298,58,61.0,0.0,2398.0,17985.0,19184.0,20383.0,0.0,4498.0,11245.0,4498.0,2249.0,2249.0,84689.0,29.06.2013,1199.0
LAURIE HUGH  Let Them Talk,4299,55,19.0,2691.0,1689.0,396.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4974.0,13.01.2013,299.0
LAURIE HUGH  Let Them Talk  CD+DVD,4300,55,463.0,18105.0,23912.5,27879.0,25771.0,14026.8,18667.85,21977.1,16613.0,6735.0,6735.0,898.0,181320.25,07.01.2013,399.0
LAURIE HUGH  Let Them Talk  LP,4301,58,29.0,7194.0,10791.0,4796.0,3597.0,1199.0,0.0,0.0,0.0,0.0,5298.0,8347.0,41222.0,31.01.2013,1199.0
LAURIE HUGH  Let Them Talk (фирм.),4302,56,17.0,1947.0,3894.0,1947.0,3245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11033.0,14.02.2013,649.0
LAVIGNE AVRIL  Avril Lavigne,4303,55,242.0,0.0,0.0,0.0,38259.0,15548.0,8052.69,5083.0,3289.0,897.0,598.0,0.0,71726.69,07.11.2013,299.0
LAVIGNE AVRIL  Goodbye Lullaby,4304,55,24.0,2093.0,2093.0,897.0,897.0,897.0,299.0,0.0,0.0,0.0,0.0,0.0,7176.0,07.01.2013,299.0
LED ZEPPELIN  BBC Sessions  2CD,4305,55,248.0,7182.0,14615.0,19255.0,19786.0,16829.0,11642.0,5187.0,1995.0,1197.0,0.0,0.0,97688.0,08.01.2013,399.0
LED ZEPPELIN  Celebration Day  2Blu-Ray Audio+DVD (фирм.),4306,56,1.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,04.05.2013,1049.0
